,GroupSize,Maximal Similarity,Maximal Similarity(Refined) 
137,139,0.234413044725,0.328791802156
138,140,0.336606494573,0.336606494573
139,141,0.25158697446,0.395525647362
140,142,0.217471285097,0.437058478512
141,143,0.489235724449,0.489235724449
142,144,0.50655798756,0.50655798756
143,145,0.471874023387,0.471874023387
144,146,0.267431672857,0.304698941086
145,147,0.32090292175,0.32090292175
146,148,0.650310743322,0.650310743322
147,149,0.537899979327,0.9
148,150,0.567231597643,0.567231597643
149,151,0.62001400233,0.535353535354
150,152,0.262168595066,0.262168595066
151,153,0.389443870755,0.389443870755
152,154,0.282877290546,0.502099012476
153,155,0.486447806527,0.486447806527
154,156,0.729268691435,0.709483699478
155,157,0.57705207355,0.57705207355
156,158,0.384951459562,0.384951459562
157,159,0.350590684555,0.350590684555
158,160,0.466830742151,0.899770115683
159,161,0.211336992134,0.392733230497
160,162,0.43190652973,0.757548682906
161,163,0.563241227667,1.0
162,164,0.41894111493,0.41894111493
163,165,0.145047092999,0.250114954571
164,166,0.238319773459,0.238319773459
165,167,0.274685896855,0.380271280245
166,168,0.230261052245,0.343493078967
167,169,0.494593287623,0.494593287623
168,170,0.185862026533,0.339322597439
169,171,0.5,0.5
170,172,0.430334901026,0.430334901026
171,173,0.365162887942,0.365162887942
172,174,0.44715906588,0.423034555807
173,175,0.66709880965,0.785714285714
174,176,0.279051507439,0.405468155172
175,177,0.5,0.5
176,178,0.202692739661,0.293888783307
177,179,0.23439054774,0.668393768015
178,180,0.283683952088,0.283683952088
179,181,0.50641446991,0.50641446991
180,182,0.508227588139,0.508227588139
181,183,0.181062351573,0.243999341053
182,184,0.201647942338,0.345606483033
183,185,0.244575440898,0.330784595956
184,186,0.566104330791,0.566104330791
185,187,0.281107827098,0.34652052415
186,188,0.236578724335,0.236578724335
187,189,0.238442575523,0.238442575523
188,190,0.384551945868,0.464127620305
189,191,0.301077001938,0.560078397211
190,192,0.233732672917,0.345088659524
191,193,0.189176385638,0.2708558532
192,194,0.261497033824,0.381977513344
193,195,0.289378483864,0.458538382309
194,196,0.166892373193,0.27262684063
195,197,0.203170831482,0.363926545285
196,198,0.678383951462,0.886692485368
197,199,0.237879391798,0.383908540542
198,200,0.21673097784,0.289156232842
199,201,0.339981789956,0.471665276915
200,202,0.230712755689,0.387542192032
201,203,0.318109894402,0.390216655515
202,204,0.213712583298,0.465085896969
203,205,0.324661106396,0.486539633876
204,206,0.258438883186,0.342802200799
205,207,0.396504532734,0.475708236312
206,208,0.634353571429,0.634353571429
207,209,0.264988669838,0.264988669838
208,210,0.169549526123,0.227108057057
209,211,0.222084772847,0.269591988594
210,212,0.262540492999,0.358633701864
211,213,0.391609622165,0.460335773034
212,214,0.205474264901,0.281123281974
213,215,0.187172341485,0.187172341485
214,216,0.237555702053,0.362463251416
215,217,0.302024093289,0.446116598596
216,218,0.234704301733,0.369697492139
217,219,0.458342405854,0.554301247536
218,220,0.192766949668,0.192766949668
219,221,0.266989005856,0.470427395506
220,222,0.334582360876,0.544197746781
221,223,0.278443563978,0.340840519945
222,224,0.273580267661,0.343375859649
223,225,0.281081756464,1.0
224,226,0.37909974488,0.414945280901
225,227,0.197430850218,0.455132855433
226,228,0.201244249825,0.286987672772
227,229,0.236747629688,0.236747629688
228,230,0.325680928564,0.325680928564
229,231,0.386483376277,0.386483376277
230,232,0.213999050877,0.267479383248
231,233,0.212519618499,0.315455581977
232,234,0.199620989113,0.27961505197
233,235,0.227214857934,0.337369244121
234,236,0.181847376734,0.184857973272
235,237,0.243336687058,0.355004680082
236,238,0.275206877557,0.328837386828
237,239,0.45474707697,0.635181212548
238,240,0.281155300676,0.4625652714
239,241,0.176662682897,0.24615010836
240,242,0.317895514254,0.640064269433
241,243,0.543594277664,0.665238497334
242,244,0.688636282624,0.688636282624
243,245,0.179435748878,0.248008511222
244,246,0.219129516495,0.450564162816
245,247,0.325417205722,0.325417205722
246,248,0.2067968811,0.420328695761
247,249,0.474770889576,0.474770889576
248,250,0.248988808927,0.248988808927
249,251,0.243935978504,0.406567264452
250,252,0.390288892868,0.669351477332
251,253,0.392303615104,0.526592365182
252,254,0.210113674066,0.332541603194
253,255,0.173905955319,0.356307577366
254,256,0.207383214473,0.278223053015
255,257,0.187485154332,0.261429046529
256,258,0.560342819452,0.560342819452
257,259,0.294297649102,0.487055512691
258,260,0.282729642754,0.53117089853
259,261,0.342304970937,0.342304970937
260,262,0.178006778137,0.23631014426
261,263,0.325025440556,0.406847800063
262,264,0.460078850937,0.844140083885
263,265,0.263398815043,0.523220511356
264,266,0.169250543018,0.246818044308
265,267,0.221744850076,0.350932606543
266,268,0.424239210634,0.583990739377
267,269,0.251890183257,0.419557519348
268,270,0.324569631243,0.845055871944
269,271,0.176818375109,0.246178411788
270,272,0.202216908331,0.296218139695
271,273,0.23612805586,0.386775665756
272,274,0.210630772705,0.304967347061
273,275,0.964258679319,0.964258679319
274,276,0.395475971505,0.541887580106
275,277,0.308602569973,0.516505750249
276,278,0.234984369798,0.473207124445
277,279,0.234808596818,0.234808596818
278,280,0.733333333333,1.0
279,281,0.472922812159,0.703262959837
280,282,0.209863985737,0.304344159092
281,283,0.156864125027,0.19776024184
282,284,0.154512029841,0.267361477452
283,285,0.242676259048,0.485967453776
284,286,0.220802829938,0.314507505799
285,287,0.27765590085,0.334987978148
286,288,0.208999563781,0.287475615736
287,289,0.363282660086,0.455952990845
288,290,0.209773051348,0.209773051348
289,291,0.254326412315,0.704624235547
290,292,0.239576139135,0.32382300614
291,293,0.379837704447,1.0
292,294,0.143672544928,0.191453565639
293,295,0.251650291781,0.704897065684
294,296,0.190818654225,0.249233892255
295,297,0.806087419414,0.963403260157
296,298,0.21740788317,0.297511972848
297,299,0.170160100752,0.251002723425
298,300,0.19527501135,0.304103660129
299,301,0.153253244421,0.233838878516
300,302,0.350177832024,0.379859478083
301,303,0.244889989823,0.277442331291
302,304,0.161444010242,0.297455929328
303,305,0.177165812348,0.245244308056
304,306,0.195871664401,0.299168601973
305,307,0.51369168357,0.888888888889
306,308,0.227947588876,0.308426841142
307,309,0.557862017858,0.557862017858
308,310,0.75,0.75
309,311,0.155386928897,0.243713305633
310,312,0.175941025987,0.281057004771
311,313,0.194978408051,0.269661363385
312,314,0.329380421625,0.528278316995
313,315,0.289869910889,0.289869910889
314,316,0.20048655539,0.299281786521
315,317,0.2072575706,0.28034649693
316,318,0.177818807575,0.314460692242
317,319,0.217906373703,0.217906373703
318,320,0.254284549876,0.345111291251
319,321,0.243597108251,0.243597108251
320,322,0.232929194092,0.349380477717
321,323,0.299965187386,0.571375154997
322,324,0.302119117659,0.436910585408
323,325,0.695019861606,0.8585685828
324,326,0.236242455719,0.364492481301
325,327,0.140707576994,0.208094229542
326,328,0.575131711354,0.779579564951
327,329,0.477800453169,0.477800453169
328,330,0.48284224291,1.0
329,331,0.235645456433,0.351893947304
330,332,0.257102058564,0.464879171719
331,333,0.179135515727,0.242851709103
332,334,0.25050236496,0.527608491086
333,335,0.228518621794,0.309213468265
334,336,0.131621523309,0.269812668458
335,337,0.232560317797,0.657166179873
336,338,0.277572771286,0.478050202432
337,339,0.234780602856,0.312263043565
338,340,0.503282399522,0.613524223254
339,341,0.160138070915,0.230107743859
340,342,0.23434946558,0.346084569245
341,343,0.193901803758,0.320071300784
342,344,0.260970999635,0.349337231726
343,345,0.269842659461,0.269842659461
344,346,0.232074241107,0.316936220894
345,347,0.510511029136,0.647478662576
346,348,0.23930561725,0.399785850305
347,349,0.160251291642,0.227953144967
348,350,0.134514965705,0.144410686805
349,351,0.278331906138,0.278331906138
350,352,0.265623948944,0.591600196772
351,353,0.587427869205,0.587427869205
352,354,0.170417696568,0.31020051749
353,355,0.268685262669,0.422304996545
354,356,0.164594913703,0.21379593588
355,357,0.23100951045,0.412489543297
356,358,0.2471831491,0.347364186954
357,359,0.25002575029,0.373726521042
358,360,0.455079953657,0.519573996488
359,361,0.206765205634,0.290509581954
360,362,0.277642534531,0.471260687917
361,363,0.174852053427,0.244570352446
362,364,0.232492425408,0.292510360194
363,365,0.190972432071,0.254897840218
364,366,0.222565470717,0.602231777314
365,367,0.142867609453,0.219328529603
366,368,0.324597742345,0.554721862289
367,369,0.184356899311,0.25869445703
368,370,0.210587979213,0.284323862258
369,371,0.158425949461,0.215868578362
370,372,0.174282300017,0.252360759326
371,373,0.349027809909,0.403438764451
372,374,0.217134055622,0.309248881905
373,375,0.388912657831,0.597601814336
374,376,0.218409192775,0.709008849398
375,377,0.143817660871,0.237506902421
376,378,0.190723206419,0.466790778739
377,379,0.207578612299,0.298987490441
378,380,0.394562842594,0.706310280963
379,381,0.402786903868,0.925925925926
380,382,0.442583623236,0.442583623236
381,383,0.232533322808,0.366567892425
382,384,0.233621827798,0.367127090401
383,385,0.231689291642,0.320267046554
384,386,0.174861041365,0.32727654838
385,387,0.220626826617,0.266221487834
386,388,0.203354060638,0.256194533076
387,389,0.247003997042,0.247003997042
388,390,0.339451393426,0.750279753323
389,391,0.167841271657,0.231556440827
390,392,0.282961676518,0.570276242219
391,393,0.216988591915,0.585623117977
392,394,0.277614540241,0.419880789443
393,395,0.186994952265,0.368547174805
394,396,0.237016600178,0.387414798773
395,397,0.213891871115,0.360765954006
396,398,0.199918506012,0.343635933295
397,399,0.240711584384,0.241493363955
398,400,0.135527731796,0.244547983487
399,401,0.14694402472,0.203402267962
400,402,0.124978213366,0.231573729877
401,403,0.23558170285,0.481121566527
402,404,0.210794903917,0.374216519276
403,405,0.265654737763,0.447974436365
404,406,0.336648099364,0.435057240631
405,407,0.185240757059,0.248252796879
406,408,0.476533151977,0.476533151977
407,409,0.177737085629,0.251100219197
408,410,0.210926331627,0.354531616359
409,411,0.5,0.5
410,412,0.353433776696,0.523986012796
411,413,0.182176799084,0.340907466896
